city_id,city_name,country,region,cost_of_living_index,rent_index,restaurant_price_index,latitude,longitude,travel_month,season,duration_days,num_travelers,accommodation_tier,travel_style,activity_density,flight_distance_km,num_stops,seasonality_multiplier,total_cost
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,14,3,budget,luxury,high,6796.3,3,1.5,17258.27
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,4,shoulder,3,3,mid,backpacker,high,5422.0,1,1.2,3556.99
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,9,shoulder,21,1,luxury,backpacker,medium,7925.3,3,1.2,3271.28
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,2,off-peak,3,4,budget,luxury,low,10851.7,1,1.0,7103.42
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,6,peak,21,4,budget,luxury,medium,13932.0,3,1.5,20527.42
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,5,shoulder,5,1,mid,luxury,medium,16309.8,1,1.2,2387.79
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,11,off-peak,7,4,mid,luxury,low,15332.5,2,1.0,13157.44
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,3,off-peak,7,1,mid,backpacker,high,8069.8,2,1.0,1920.34
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,14,3,budget,explorer,high,11008.1,3,1.5,11839.26
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,1,off-peak,21,2,mid,luxury,low,12538.0,3,1.0,7384.88
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,4,shoulder,14,4,luxury,luxury,low,0.0,3,1.2,20572.29
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,9,shoulder,3,4,luxury,luxury,high,3359.4,1,1.2,3795.67
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,10,shoulder,7,2,mid,backpacker,medium,8526.2,2,1.2,3179.21
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,4,shoulder,10,3,luxury,backpacker,high,2489.0,2,1.2,4627.05
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,7,peak,7,1,mid,luxury,high,550.4,2,1.5,3301.41
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,2,off-peak,7,4,luxury,backpacker,medium,5837.2,2,1.0,6250.06
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,3,off-peak,14,2,mid,luxury,high,6889.9,3,1.0,8945.1
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,11,off-peak,5,3,mid,explorer,medium,6166.1,1,1.0,4298.71
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,9,shoulder,5,4,luxury,backpacker,low,5863.2,1,1.2,5404.27
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,8,peak,3,2,budget,explorer,medium,6572.5,1,1.5,2499.5
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,21,1,budget,backpacker,medium,6796.3,3,1.5,3000.86
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,1,off-peak,21,2,budget,backpacker,high,5422.0,3,1.0,6335.89
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,7,peak,7,2,mid,luxury,high,7925.3,2,1.5,5528.48
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,4,shoulder,21,3,budget,explorer,medium,10851.7,3,1.2,10218.71
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,12,peak,3,1,luxury,explorer,medium,13932.0,1,1.5,1919.07
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,7,peak,21,4,luxury,explorer,medium,16309.8,3,1.5,14759.94
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,12,peak,5,1,budget,backpacker,high,15332.5,1,1.5,2330.32
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,10,shoulder,7,4,mid,explorer,medium,8069.8,2,1.2,6865.23
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,5,shoulder,3,2,mid,explorer,medium,11008.1,1,1.2,3711.46
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,1,off-peak,14,4,mid,explorer,medium,12538.0,3,1.0,9253.33
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,3,off-peak,3,2,mid,luxury,medium,0.0,1,1.0,2170.1
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,10,shoulder,14,3,budget,explorer,medium,3359.4,3,1.2,4912.46
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,8,peak,10,2,budget,explorer,medium,8526.2,2,1.5,4443.41
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,10,shoulder,3,2,luxury,explorer,low,2489.0,1,1.2,1330.69
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,9,shoulder,5,1,luxury,backpacker,high,550.4,1,1.2,1377.31
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,9,shoulder,5,1,mid,backpacker,medium,5837.2,1,1.2,1557.03
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,10,shoulder,10,4,luxury,backpacker,medium,6889.9,2,1.2,8614.76
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,5,shoulder,3,1,mid,explorer,medium,6166.1,1,1.2,1271.5
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,5,shoulder,21,1,mid,backpacker,high,5863.2,3,1.2,4857.65
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,4,shoulder,21,1,mid,backpacker,high,6572.5,3,1.2,3469.38
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,12,peak,14,1,luxury,luxury,medium,6796.3,3,1.5,7086.91
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,1,off-peak,10,1,luxury,luxury,medium,5422.0,2,1.0,3190.87
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,11,off-peak,3,1,budget,backpacker,high,7925.3,1,1.0,1410.34
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,7,peak,5,2,mid,explorer,low,10851.7,1,1.5,3706.27
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,8,peak,7,2,budget,luxury,low,13932.0,2,1.5,5128.2
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,9,shoulder,21,2,budget,explorer,low,16309.8,3,1.2,5368.01
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,12,peak,5,1,mid,luxury,medium,15332.5,1,1.5,3672.02
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,10,shoulder,10,2,luxury,explorer,medium,8069.8,2,1.2,3803.48
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,5,shoulder,5,3,luxury,explorer,medium,11008.1,1,1.2,6205.39
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,11,off-peak,10,3,luxury,explorer,medium,12538.0,2,1.0,6686.75
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,5,shoulder,10,4,mid,backpacker,high,0.0,2,1.2,6570.18
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,7,peak,3,2,mid,explorer,high,3359.4,1,1.5,1685.61
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,12,peak,5,4,mid,luxury,medium,8526.2,1,1.5,8854.26
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,11,off-peak,5,1,mid,explorer,high,2489.0,1,1.0,1043.01
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,7,peak,3,3,mid,luxury,medium,550.4,1,1.5,3720.85
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,7,peak,10,4,mid,explorer,medium,5837.2,2,1.5,10776.55
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,12,peak,5,3,luxury,backpacker,medium,6889.9,1,1.5,4576.16
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,8,peak,10,2,luxury,backpacker,high,6166.1,2,1.5,5200.55
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,10,shoulder,14,3,budget,luxury,high,5863.2,3,1.2,16683.87
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,1,off-peak,21,1,mid,backpacker,high,6572.5,3,1.0,3289.76
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,9,shoulder,3,1,luxury,backpacker,medium,6796.3,1,1.2,1494.83
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,9,shoulder,5,2,luxury,explorer,high,5422.0,1,1.2,3346.47
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,6,peak,7,4,budget,luxury,high,7925.3,2,1.5,12826.9
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,4,shoulder,3,1,budget,luxury,low,10851.7,1,1.2,1736.38
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,1,off-peak,5,3,mid,backpacker,low,13932.0,1,1.0,5210.04
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,11,off-peak,21,2,budget,explorer,high,16309.8,3,1.0,8294.55
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,11,off-peak,10,2,luxury,explorer,low,15332.5,2,1.0,7013.38
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,2,off-peak,3,4,budget,backpacker,high,8069.8,1,1.0,5392.77
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,3,off-peak,3,4,budget,luxury,medium,11008.1,1,1.0,7290.24
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,6,peak,10,1,mid,explorer,medium,12538.0,2,1.5,2460.34
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,11,off-peak,14,4,mid,explorer,medium,0.0,3,1.0,9337.07
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,2,off-peak,5,4,luxury,explorer,medium,3359.4,1,1.0,3146.75
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,9,shoulder,5,4,budget,explorer,high,8526.2,1,1.2,7302.2
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,7,peak,7,1,mid,backpacker,high,2489.0,2,1.5,1362.04
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,4,shoulder,10,3,mid,luxury,low,550.4,2,1.2,8095.71
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,11,off-peak,7,3,budget,luxury,low,5837.2,2,1.0,7585.19
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,8,peak,14,2,budget,backpacker,medium,6889.9,3,1.5,4735.56
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,10,shoulder,10,2,budget,explorer,medium,6166.1,2,1.2,3753.76
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,3,off-peak,3,3,luxury,luxury,high,5863.2,1,1.0,5431.36
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,7,peak,3,3,luxury,backpacker,high,6572.5,1,1.5,3965.96
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,6,peak,21,2,mid,explorer,high,6796.3,3,1.5,9555.17
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,8,peak,14,1,budget,explorer,high,5422.0,3,1.5,3218.11
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,1,off-peak,5,1,budget,backpacker,medium,7925.3,1,1.0,1384.78
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,2,off-peak,3,4,mid,backpacker,high,10851.7,1,1.0,6518.04
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,12,peak,14,4,mid,backpacker,medium,13932.0,3,1.5,9353.2
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,10,3,luxury,luxury,medium,16309.8,2,1.0,8220.07
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,6,peak,14,2,budget,explorer,high,15332.5,3,1.5,8889.89
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,11,off-peak,5,3,luxury,luxury,medium,8069.8,1,1.0,5206.86
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,21,2,budget,luxury,high,11008.1,3,1.5,17383.37
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,8,peak,3,3,mid,backpacker,low,12538.0,1,1.5,3947.93
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,1,off-peak,7,2,budget,luxury,low,0.0,2,1.0,4271.04
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,9,shoulder,10,3,budget,backpacker,high,3359.4,2,1.2,3917.26
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,6,peak,21,2,mid,luxury,low,8526.2,3,1.5,10341.12
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,4,shoulder,7,3,mid,luxury,high,2489.0,2,1.2,5692.11
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,7,peak,7,2,budget,luxury,low,550.4,2,1.5,4963.21
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,2,off-peak,21,2,mid,backpacker,medium,5837.2,3,1.0,5640.76
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,9,shoulder,14,4,mid,luxury,high,6889.9,3,1.2,20008.95
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,10,shoulder,7,4,budget,backpacker,low,6166.1,2,1.2,5133.53
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,2,off-peak,14,2,budget,backpacker,medium,5863.2,3,1.0,3448.84
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,1,off-peak,7,1,budget,backpacker,high,6572.5,2,1.0,1663.92
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,7,3,luxury,backpacker,low,6796.3,2,1.5,4757.52
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,9,shoulder,10,4,mid,luxury,medium,5422.0,2,1.2,10467.57
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,6,peak,14,1,luxury,backpacker,low,7925.3,3,1.5,2937.18
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,11,off-peak,7,2,mid,luxury,medium,10851.7,2,1.0,4844.29
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,11,off-peak,3,4,luxury,explorer,low,13932.0,1,1.0,6949.43
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,1,off-peak,7,4,luxury,explorer,high,16309.8,2,1.0,9454.59
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,4,shoulder,10,3,budget,luxury,low,15332.5,2,1.2,12723.9
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,4,shoulder,10,3,luxury,backpacker,low,8069.8,2,1.2,4676.15
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,6,peak,7,1,luxury,explorer,low,11008.1,2,1.5,3275.81
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,11,off-peak,7,4,mid,backpacker,high,12538.0,2,1.0,8068.3
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,1,off-peak,14,1,luxury,explorer,high,0.0,3,1.0,5058.09
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,11,off-peak,10,4,budget,explorer,high,3359.4,2,1.0,6340.52
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,2,off-peak,3,3,budget,luxury,high,8526.2,1,1.0,4571.24
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,3,off-peak,21,2,budget,backpacker,medium,2489.0,3,1.0,3439.03
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,8,peak,21,1,mid,backpacker,high,550.4,3,1.5,4047.57
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,5,shoulder,5,1,mid,luxury,medium,5837.2,1,1.2,2586.49
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,10,shoulder,21,3,luxury,backpacker,high,6889.9,3,1.2,11616.42
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,7,peak,10,1,budget,backpacker,high,6166.1,2,1.5,2278.52
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,3,off-peak,10,1,mid,luxury,low,5863.2,2,1.0,3485.3
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,12,peak,14,4,budget,luxury,high,6572.5,3,1.5,19020.87
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,5,shoulder,7,3,budget,explorer,medium,6796.3,2,1.2,4823.09
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,10,shoulder,21,1,luxury,explorer,low,5422.0,3,1.2,4193.95
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,12,peak,3,2,mid,luxury,high,7925.3,1,1.5,3796.6
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,1,off-peak,5,1,budget,luxury,medium,10851.7,1,1.0,2037.39
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,4,shoulder,7,2,luxury,luxury,low,13932.0,2,1.2,5162.7
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,5,shoulder,3,4,luxury,explorer,low,16309.8,1,1.2,7697.01
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,7,peak,5,2,mid,backpacker,low,15332.5,1,1.5,4787.93
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,5,shoulder,7,4,mid,backpacker,medium,8069.8,2,1.2,5767.3
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,11,off-peak,14,4,luxury,luxury,low,11008.1,3,1.0,18086.81
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,1,off-peak,14,4,budget,luxury,high,12538.0,3,1.0,13651.96
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,6,peak,21,3,budget,explorer,high,0.0,3,1.5,16519.04
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,9,shoulder,14,3,budget,luxury,low,3359.4,3,1.2,7126.67
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,1,off-peak,3,2,mid,backpacker,medium,8526.2,1,1.0,2668.38
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,10,shoulder,7,3,luxury,explorer,high,2489.0,2,1.2,4102.56
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,12,peak,3,3,budget,backpacker,medium,550.4,1,1.5,1226.09
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,8,peak,7,3,luxury,backpacker,low,5837.2,2,1.5,5412.66
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,8,peak,14,2,budget,explorer,high,6889.9,3,1.5,6988.96
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,8,peak,14,4,luxury,explorer,medium,6166.1,3,1.5,12212.67
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,6,peak,14,3,mid,luxury,medium,5863.2,3,1.5,16619.34
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,5,shoulder,3,2,luxury,backpacker,medium,6572.5,1,1.2,2296.84
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,10,shoulder,10,1,budget,luxury,low,6796.3,2,1.2,3399.88
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,5,shoulder,14,2,luxury,backpacker,low,5422.0,3,1.2,3828.92
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,1,off-peak,3,3,budget,explorer,medium,7925.3,1,1.0,3576.04
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,7,peak,5,4,budget,luxury,low,10851.7,1,1.5,9977.54
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,5,shoulder,3,2,budget,backpacker,medium,13932.0,1,1.2,3566.34
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,2,off-peak,21,2,budget,luxury,high,16309.8,3,1.0,9833.25
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,8,peak,5,3,budget,explorer,high,15332.5,1,1.5,7619.1
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,11,off-peak,10,2,mid,luxury,medium,8069.8,2,1.0,5192.41
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,2,off-peak,10,2,mid,backpacker,medium,11008.1,2,1.0,4143.5
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,6,peak,7,4,luxury,explorer,high,12538.0,2,1.5,9708.56
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,12,peak,14,1,budget,luxury,low,0.0,3,1.5,6540.7
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,4,shoulder,7,3,mid,luxury,low,3359.4,2,1.2,3917.96
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,2,off-peak,21,2,budget,explorer,low,8526.2,3,1.0,4546.76
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,1,off-peak,5,3,mid,backpacker,medium,2489.0,1,1.0,1879.78
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,3,off-peak,7,3,mid,luxury,medium,550.4,2,1.0,5472.05
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,1,off-peak,7,4,budget,backpacker,medium,5837.2,2,1.0,5397.4
city_rome,Rome,Italy,Europe,70.2,38.5,72.0,41.9028,12.4964,8,peak,3,3,luxury,luxury,low,6889.9,1,1.5,5181.99
city_barcelona,Barcelona,Spain,Europe,62.4,36.2,60.5,41.3851,2.1734,11,off-peak,10,1,budget,explorer,low,6166.1,2,1.0,1677.72
city_amsterdam,Amsterdam,Netherlands,Europe,80.6,56.4,78.0,52.3676,4.9041,8,peak,3,4,luxury,luxury,medium,5863.2,1,1.5,7575.9
city_prague,Prague,Czech Republic,Europe,51.3,29.8,48.2,50.0755,14.4378,7,peak,3,3,mid,explorer,high,6572.5,1,1.5,3878.64
city_vienna,Vienna,Austria,Europe,72.8,41.0,69.4,48.2082,16.3738,8,peak,14,3,mid,luxury,medium,6796.3,3,1.5,15020.84
city_lisbon,Lisbon,Portugal,Europe,54.7,34.0,52.0,38.7223,-9.1393,9,shoulder,7,1,budget,explorer,high,5422.0,2,1.2,1840.18
city_athens,Athens,Greece,Europe,56.2,22.4,54.0,37.9838,23.7275,2,off-peak,5,1,mid,luxury,high,7925.3,1,1.0,1913.23
city_tokyo,Tokyo,Japan,Asia,78.5,42.6,58.0,35.6762,139.6503,5,shoulder,5,4,mid,backpacker,medium,10851.7,1,1.2,6673.31
city_bangkok,Bangkok,Thailand,Asia,42.3,21.0,32.5,13.7563,100.5018,8,peak,10,3,budget,luxury,high,13932.0,2,1.5,10806.97
city_bali,Bali,Indonesia,Asia,38.0,18.5,28.0,-8.4095,115.1889,6,peak,7,4,mid,luxury,medium,16309.8,2,1.5,11159.78
city_singapore,Singapore,Singapore,Asia,89.2,75.4,72.0,1.3521,103.8198,5,shoulder,5,3,mid,explorer,low,15332.5,1,1.2,6847.58
city_istanbul,Istanbul,Turkey,Asia,44.5,24.8,41.0,41.0082,28.9784,8,peak,7,3,luxury,backpacker,high,8069.8,2,1.5,6069.54
city_dubai,Dubai,United Arab Emirates,Asia,76.8,58.2,70.0,25.2048,55.2708,9,shoulder,21,4,budget,backpacker,low,11008.1,3,1.2,11089.44
city_mumbai,Mumbai,India,Asia,32.4,22.0,26.0,19.076,72.8777,9,shoulder,3,2,luxury,backpacker,high,12538.0,1,1.2,3156.34
city_new york,New York,United States,Americas,100.0,100.0,100.0,40.7128,-74.006,6,peak,10,2,luxury,luxury,high,0.0,2,1.5,12112.42
city_mexico city,Mexico City,Mexico,Americas,45.8,25.4,42.0,19.4326,-99.1332,8,peak,3,1,mid,explorer,low,3359.4,1,1.5,733.13
city_buenos aires,Buenos Aires,Argentina,Americas,48.0,20.2,44.5,-34.6037,-58.3816,11,off-peak,3,4,luxury,luxury,low,8526.2,1,1.0,6551.34
city_cancun,Cancun,Mexico,Americas,58.4,28.0,52.0,21.1619,-86.8515,6,peak,21,3,mid,explorer,low,2489.0,3,1.5,7712.03
city_toronto,Toronto,Canada,Americas,79.4,54.0,76.5,43.6532,-79.3832,12,peak,21,1,mid,backpacker,low,550.4,3,1.5,3208.87
city_paris,Paris,France,Europe,82.5,52.0,85.0,48.8566,2.3522,10,shoulder,7,3,luxury,luxury,high,5837.2,2,1.2,10406.3
